candidate_id,country_code,raw_city,canonical_city_name,parenthetical_reference,match_key,status,matched_city_id,matched_city_name,notes
fr_0081,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0082,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0083,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0084,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0085,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0086,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0087,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0088,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0089,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0090,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0091,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0092,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0093,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0094,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0095,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0096,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0097,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0098,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0099,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0100,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0101,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0102,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0103,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0104,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0105,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0106,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0107,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0108,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0109,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0110,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0111,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0112,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0113,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0114,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0115,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0116,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0117,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0118,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0119,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0120,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0121,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0122,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0123,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0125,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0126,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0127,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0128,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0129,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0130,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0131,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0132,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0133,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0134,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0135,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0136,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0137,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0138,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0139,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0140,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0141,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0142,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0143,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0144,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0146,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0147,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0148,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0149,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0150,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0151,FR,Rueil-Malmaison,Rueil-Malmaison,,rueil malmaison,CITY_MISSING,,,
fr_0152,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0153,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0154,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0155,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0156,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0157,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0158,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0160,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0161,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0162,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0163,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0164,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0165,FR,Paris,Paris,,paris,CITY_MATCHED,54ae8294-e4cf-474e-9848-be81f7d9b945,Paris,
fr_0166,FR,Issy-les-Moulineaux,Issy-les-Moulineaux,,issy les moulineaux,CITY_MISSING,,,
fr_0167,FR,Meudon,Meudon,,meudon,CITY_MISSING,,,
fr_0168,FR,Giverny,Giverny,,giverny,CITY_MISSING,,,
fr_0169,FR,Rolleboise,Rolleboise,,rolleboise,CITY_MISSING,,,
fr_0170,FR,Ville-d'Avray,Ville-d'Avray,,ville d avray,CITY_MISSING,,,
fr_0171,FR,Laubach,Laubach,,laubach,CITY_MISSING,,,
fr_0172,FR,Lunéville,Lunéville,,luneville,CITY_MISSING,,,
fr_0173,FR,Versailles,Versailles,,versailles,CITY_MISSING,,,
fr_0174,FR,Versailles,Versailles,,versailles,CITY_MISSING,,,
fr_0175,FR,Monswiller,Monswiller,,monswiller,CITY_MISSING,,,
fr_0176,FR,Versailles,Versailles,,versailles,CITY_MISSING,,,
fr_0177,FR,Drusenheim,Drusenheim,,drusenheim,CITY_MISSING,,,
fr_0178,FR,Gambais,Gambais,,gambais,CITY_MISSING,,,
fr_0179,FR,Rouvres-en-Xaintois,Rouvres-en-Xaintois,,rouvres en xaintois,CITY_MISSING,,,
fr_0180,FR,La Wantzenau,La Wantzenau,,la wantzenau,CITY_MISSING,,,
fr_0181,FR,La Wantzenau,La Wantzenau,,la wantzenau,CITY_MISSING,,,
fr_0182,FR,Colombey-les-Deux-Églises,Colombey-les-Deux-Églises,,colombey les deux eglises,CITY_MISSING,,,
fr_0183,FR,Strasbourg,Strasbourg,,strasbourg,CITY_MISSING,,,
fr_0184,FR,Strasbourg,Strasbourg,,strasbourg,CITY_MISSING,,,
fr_0185,FR,Strasbourg,Strasbourg,,strasbourg,CITY_MISSING,,,
fr_0186,FR,Strasbourg,Strasbourg,,strasbourg,CITY_MISSING,,,
fr_0187,FR,Strasbourg,Strasbourg,,strasbourg,CITY_MISSING,,,
fr_0188,FR,Fontainebleau,Fontainebleau,,fontainebleau,CITY_MISSING,,,
fr_0189,FR,Strasbourg,Strasbourg,,strasbourg,CITY_MISSING,,,
fr_0190,FR,Colroy-la-Roche,Colroy-la-Roche,,colroy la roche,CITY_MISSING,,,
fr_0191,FR,Obernai,Obernai,,obernai,CITY_MISSING,,,
fr_0192,FR,Obernai,Obernai,,obernai,CITY_MISSING,,,
fr_0193,FR,Deauville,Deauville,,deauville,CITY_MISSING,,,
fr_0194,FR,Deauville,Deauville,,deauville,CITY_MISSING,,,
fr_0195,FR,Steige,Steige,,steige,CITY_MISSING,,,
fr_0196,FR,Sens,Sens,,sens,CITY_MISSING,,,
fr_0197,FR,Barr,Barr,,barr,CITY_MISSING,,,
fr_0198,FR,Épinal,Épinal,,epinal,CITY_MISSING,,,
fr_0199,FR,La Vancelle,La Vancelle,,la vancelle,CITY_MISSING,,,
fr_0200,FR,Cabourg,Cabourg,,cabourg,CITY_MISSING,,,
fr_0201,FR,Rhinau,Rhinau,,rhinau,CITY_MISSING,,,
fr_0202,FR,Courban,Courban,,courban,CITY_MISSING,,,
fr_0203,FR,Chartres,Chartres,,chartres,CITY_MISSING,,,
fr_0204,FR,Riquewihr,Riquewihr,,riquewihr,CITY_MISSING,,,
fr_0205,FR,Joigny,Joigny,,joigny,CITY_MISSING,,,
fr_0206,FR,Kaysersberg,Kaysersberg,,kaysersberg,CITY_MISSING,,,
fr_0207,FR,Illhaeusern,Illhaeusern,,illhaeusern,CITY_MISSING,,,
fr_0208,FR,Kaysersberg,Kaysersberg,,kaysersberg,CITY_MISSING,,,
fr_0209,FR,Ammerschwihr,Ammerschwihr,,ammerschwihr,CITY_MISSING,,,
fr_0210,FR,Langres,Langres,,langres,CITY_MISSING,,,
fr_0211,FR,Wihr-au-Val,Wihr-au-Val,,wihr au val,CITY_MISSING,,,
fr_0212,FR,Colmar,Colmar,,colmar,CITY_MISSING,,,
fr_0213,FR,Colmar,Colmar,,colmar,CITY_MISSING,,,
fr_0214,FR,Colmar,Colmar,,colmar,CITY_MISSING,,,
fr_0215,FR,Caen,Caen,,caen,CITY_MISSING,,,
fr_0217,FR,Chassy,Chassy,,chassy,CITY_MISSING,,,
fr_0218,FR,Boismorand,Boismorand,,boismorand,CITY_MISSING,,,
fr_0219,FR,Ensisheim,Ensisheim,,ensisheim,CITY_MISSING,,,
fr_0220,FR,Argentan,Argentan,,argentan,CITY_MISSING,,,
fr_0221,FR,Mulhouse,Mulhouse,,mulhouse,CITY_MISSING,,,
fr_0222,FR,Rixheim,Rixheim,,rixheim,CITY_MISSING,,,
fr_0223,FR,Gien,Gien,,gien,CITY_MISSING,,,
fr_0224,FR,Cherbourg-en-Cotentin,Cherbourg-en-Cotentin,,cherbourg en cotentin,CITY_MISSING,,,
fr_0226,FR,Danjoutin,Danjoutin,,danjoutin,CITY_MISSING,,,
fr_0227,FR,Vault-de-Lugny,Vault-de-Lugny,,vault de lugny,CITY_MISSING,,,
fr_0228,FR,Saint-Lô,Saint-Lô,,saint lo,CITY_MISSING,,,
fr_0229,FR,Sierentz,Sierentz,,sierentz,CITY_MISSING,,,
fr_0230,FR,Prenois,Prenois,,prenois,CITY_MISSING,,,
fr_0231,FR,Dijon,Dijon,,dijon,CITY_MISSING,,,
fr_0232,FR,Dijon,Dijon,,dijon,CITY_MISSING,,,
fr_0233,FR,Dijon,Dijon,,dijon,CITY_MISSING,,,
fr_0234,FR,Dijon,Dijon,,dijon,CITY_MISSING,,,
fr_0235,FR,Dijon,Dijon,,dijon,CITY_MISSING,,,
fr_0236,FR,Dijon,Dijon,,dijon,CITY_MISSING,,,
fr_0237,FR,La Ferrière-aux-Étangs,La Ferrière-aux-Étangs,,la ferriere aux etangs,CITY_MISSING,,,
fr_0238,FR,Bagnoles-de-l'Orne,Bagnoles-de-l'Orne,,bagnoles de l orne,CITY_MISSING,,,
fr_0239,FR,Saulieu,Saulieu,,saulieu,CITY_MISSING,,,
fr_0240,FR,Boulleret,Boulleret,,boulleret,CITY_MISSING,,,
fr_0241,FR,Gevrey-Chambertin,Gevrey-Chambertin,,gevrey chambertin,CITY_MISSING,,,
fr_0242,FR,Montlivault,Montlivault,,montlivault,CITY_MISSING,,,
fr_0243,FR,Sancerre,Sancerre,,sancerre,CITY_MISSING,,,
fr_0244,FR,Blainville-sur-Mer,Blainville-sur-Mer,,blainville sur mer,CITY_MISSING,,,
fr_0245,FR,Sampans,Sampans,,sampans,CITY_MISSING,,,
fr_0246,FR,Le Mans,Le Mans,,le mans,CITY_MISSING,,,
fr_0247,FR,Blois,Blois,,blois,CITY_MISSING,,,
fr_0248,FR,Blois,Blois,,blois,CITY_MISSING,,,
fr_0249,FR,Bonnétage,Bonnétage,,bonnetage,CITY_MISSING,,,
fr_0250,FR,Pernand-Vergelesses,Pernand-Vergelesses,,pernand vergelesses,CITY_MISSING,,,
fr_0251,FR,Dole,Dole,,dole,CITY_MISSING,,,
fr_0252,FR,Beaune,Beaune,,beaune,CITY_MISSING,,,
fr_0253,FR,Cellettes,Cellettes,,cellettes,CITY_MISSING,,,
fr_0254,FR,Pommard,Pommard,,pommard,CITY_MISSING,,,
fr_0255,FR,Mayenne,Mayenne,,mayenne,CITY_MISSING,,,
fr_0256,FR,Beaune,Beaune,,beaune,CITY_MISSING,,,
fr_0257,FR,Cheverny,Cheverny,,cheverny,CITY_MISSING,,,
fr_0258,FR,Levernois,Levernois,,levernois,CITY_MISSING,,,
fr_0259,FR,Romorantin-Lanthenay,Romorantin-Lanthenay,,romorantin lanthenay,CITY_MISSING,,,
fr_0261,FR,Chagny,Chagny,,chagny,CITY_MISSING,,,
fr_0262,FR,Servon,Servon,,servon,CITY_MISSING,,,
fr_0263,FR,Pupillin,Pupillin,,pupillin,CITY_MISSING,,,
fr_0264,FR,Amboise,Amboise,,amboise,CITY_MISSING,,,
fr_0265,FR,Saint-Rémy,Saint-Rémy,,saint remy,CITY_MISSING,,,
fr_0266,FR,Malbuisson,Malbuisson,,malbuisson,CITY_MISSING,,,
fr_0267,FR,Cancale,Cancale,,cancale,CITY_MISSING,,,
fr_0268,FR,Saint-Méloir-des-Ondes,Saint-Méloir-des-Ondes,,saint meloir des ondes,CITY_MISSING,,,
fr_0269,FR,Fondettes,Fondettes,,fondettes,CITY_MISSING,,,
fr_0270,FR,Montbazon,Montbazon,,montbazon,CITY_MISSING,,,
fr_0271,FR,Saint-Malo,Saint-Malo,,saint malo,CITY_MISSING,,,
fr_0272,FR,Dinard,Dinard,,dinard,CITY_MISSING,,,
fr_0273,FR,Tournus,Tournus,,tournus,CITY_MISSING,,,
fr_0274,FR,Tournus,Tournus,,tournus,CITY_MISSING,,,
fr_0275,FR,Loches,Loches,,loches,CITY_MISSING,,,
fr_0276,FR,Saché,Saché,,sache,CITY_MISSING,,,
fr_0277,FR,Saint-Joachim,Saint-Joachim,,saint joachim,CITY_MISSING,,,
fr_0278,FR,Vannes,Vannes,,vannes,CITY_MISSING,,,
fr_0279,FR,Saint-Alban-de-Roche,Saint-Alban-de-Roche,,saint alban de roche,CITY_MISSING,,,
fr_0280,FR,Saint-Galmier,Saint-Galmier,,saint galmier,CITY_MISSING,,,
fr_0281,FR,Vannes,Vannes,,vannes,CITY_MISSING,,,
fr_0282,FR,Saint-Didier-de-la-Tour,Saint-Didier-de-la-Tour,,saint didier de la tour,CITY_MISSING,,,
fr_0283,FR,Montréverd,Montréverd,,montreverd,CITY_MISSING,,,
fr_0284,FR,Vienne,Vienne,,vienne,CITY_MISSING,,,
fr_0285,FR,Baden,Baden,,baden,CITY_MISSING,,,
fr_0286,FR,Nieul,Nieul,,nieul,CITY_MISSING,,,
fr_0287,FR,Chonas-l'Amballan,Chonas-l'Amballan,,chonas l amballan,CITY_MISSING,,,
fr_0288,FR,Plouider,Plouider,,plouider,CITY_MISSING,,,
fr_0289,FR,La Plaine-sur-Mer,La Plaine-sur-Mer,,la plaine sur mer,CITY_MISSING,,,
fr_0290,FR,Le Broc,Le Broc,,le broc,CITY_MISSING,,,
fr_0291,FR,Kervignac,Kervignac,,kervignac,CITY_MISSING,,,
fr_0292,FR,Carnac,Carnac,,carnac,CITY_MISSING,,,
fr_0293,FR,Lorient,Lorient,,lorient,CITY_MISSING,,,
fr_0294,FR,Port-Louis,Port-Louis,,port louis,CITY_MISSING,,,
fr_0295,FR,La Roche-sur-Yon,La Roche-sur-Yon,,la roche sur yon,CITY_MISSING,,,
fr_0296,FR,Courchevel,Courchevel,,courchevel,CITY_MISSING,,,
fr_0297,FR,Courchevel,Courchevel,,courchevel,CITY_MISSING,,,
fr_0298,FR,Courchevel,Courchevel,,courchevel,CITY_MISSING,,,
fr_0299,FR,Courchevel,Courchevel,,courchevel,CITY_MISSING,,,
fr_0300,FR,Mareuil-sur-Lay-Dissais,Mareuil-sur-Lay-Dissais,,mareuil sur lay dissais,CITY_MISSING,,,
fr_0301,FR,Tignes,Tignes,,tignes,CITY_MISSING,,,
fr_0302,FR,Val-d'Isère,Val-d'Isère,,val d isere,CITY_MISSING,,,
fr_0303,FR,Courchevel,Courchevel,,courchevel,CITY_MISSING,,,
fr_0304,FR,Courchevel,Courchevel,,courchevel,CITY_MISSING,,,
fr_0305,FR,Courchevel,Courchevel,,courchevel,CITY_MISSING,,,
fr_0306,FR,L'Herbaudière,L'Herbaudière,,l herbaudiere,CITY_MISSING,,,
fr_0307,FR,Courchevel,Courchevel,,courchevel,CITY_MISSING,,,
fr_0308,FR,Méribel,Méribel,,meribel,CITY_MISSING,,,
fr_0309,FR,Saint-Martin-sur-la-Chambre,Saint-Martin-sur-la-Chambre,,saint martin sur la chambre,CITY_MISSING,,,
fr_0310,FR,Saint-Martin-de-Belleville,Saint-Martin-de-Belleville,,saint martin de belleville,CITY_MISSING,,,
fr_0311,FR,Pont-Aven,Pont-Aven,,pont aven,CITY_MISSING,,,
fr_0312,FR,Massignac,Massignac,,massignac,CITY_MISSING,,,
fr_0313,FR,Plomodiern,Plomodiern,,plomodiern,CITY_MISSING,,,
fr_0314,FR,Val-Thorens,Val-Thorens,,val thorens,CITY_MISSING,,,
fr_0315,FR,Brest,Brest,,brest,CITY_MISSING,,,
fr_0316,FR,Névez,Névez,,nevez,CITY_MISSING,,,
fr_0317,FR,Grenoble,Grenoble,,grenoble,CITY_MISSING,,,
fr_0318,FR,Brétignolles-sur-Mer,Brétignolles-sur-Mer,,bretignolles sur mer,CITY_MISSING,,,
fr_0319,FR,Quimper,Quimper,,quimper,CITY_MISSING,,,
fr_0320,FR,Brem-sur-Mer,Brem-sur-Mer,,brem sur mer,CITY_MISSING,,,
fr_0321,FR,Saint-Bonnet-le-Froid,Saint-Bonnet-le-Froid,,saint bonnet le froid,CITY_MISSING,,,
fr_0322,FR,Uriage-les-Bains,Uriage-les-Bains,,uriage les bains,CITY_MISSING,,,
fr_0323,FR,Autrans-Méaudre en Vercors,Autrans-Méaudre en Vercors,,autrans meaudre en vercors,CITY_MISSING,,,
fr_0324,FR,Montbron,Montbron,,montbron,CITY_MISSING,,,
fr_0325,FR,Combrit,Combrit,,combrit,CITY_MISSING,,,
fr_0326,FR,Les Sables-d'Olonne,Les Sables-d'Olonne,,les sables d olonne,CITY_MISSING,,,
fr_0327,FR,Granges-les-Beaumont,Granges-les-Beaumont,,granges les beaumont,CITY_MISSING,,,
fr_0328,FR,Plougonvelin,Plougonvelin,,plougonvelin,CITY_MISSING,,,
fr_0329,FR,La Rochelle,La Rochelle,,la rochelle,CITY_MISSING,,,
fr_0330,FR,Corrençon-en-Vercors,Corrençon-en-Vercors,,correncon en vercors,CITY_MISSING,,,
fr_0331,FR,Le Puy-en-Velay,Le Puy-en-Velay,,le puy en velay,CITY_MISSING,,,
fr_0332,FR,La Flotte,La Flotte,,la flotte,CITY_MISSING,,,
fr_0333,FR,Saint-Théoffrey,Saint-Théoffrey,,saint theoffrey,CITY_MISSING,,,
fr_0334,FR,Alixan,Alixan,,alixan,CITY_MISSING,,,
fr_0336,FR,Valence,Valence,,valence,CITY_MISSING,,,
fr_0337,FR,Valence,Valence,,valence,CITY_MISSING,,,
fr_0338,FR,Valence,Valence,,valence,CITY_MISSING,,,
fr_0339,FR,Bourg-Charente,Bourg-Charente,,bourg charente,CITY_MISSING,,,
fr_0340,FR,Tournemire,Tournemire,,tournemire,CITY_MISSING,,,
fr_0341,FR,Cognac,Cognac,,cognac,CITY_MISSING,,,
fr_0342,FR,Alleyras,Alleyras,,alleyras,CITY_MISSING,,,
fr_0343,FR,Cognac,Cognac,,cognac,CITY_MISSING,,,
fr_0344,FR,Charmes-sur-Rhône,Charmes-sur-Rhône,,charmes sur rhone,CITY_MISSING,,,
fr_0345,FR,Brantôme,Brantôme,,brantome,CITY_MISSING,,,
fr_0346,FR,Brive-la-Gaillarde,Brive-la-Gaillarde,,brive la gaillarde,CITY_MISSING,,,
fr_0347,FR,Chaudes-Aigues,Chaudes-Aigues,,chaudes aigues,CITY_MISSING,,,
fr_0348,FR,Grane,Grane,,grane,CITY_MISSING,,,
fr_0350,FR,Altillac,Altillac,,altillac,CITY_MISSING,,,
fr_0351,FR,Périgueux,Périgueux,,perigueux,CITY_MISSING,,,
fr_0352,FR,Aumont-Aubrac,Aumont-Aubrac,,aumont aubrac,CITY_MISSING,,,
fr_0353,FR,Saint-Léon-sur-Vézère,Saint-Léon-sur-Vézère,,saint leon sur vezere,CITY_MISSING,,,
fr_0354,FR,Saint-Céré,Saint-Céré,,saint cere,CITY_MISSING,,,
fr_0355,FR,Charols,Charols,,charols,CITY_MISSING,,,
fr_0356,FR,Laguiole,Laguiole,,laguiole,CITY_MISSING,,,
fr_0357,FR,Saint-Germain,Saint-Germain,,saint germain,CITY_MISSING,,,
fr_0358,FR,Lacave,Lacave,,lacave,CITY_MISSING,,,
fr_0359,FR,Les Eyzies-de-Tayac-Sireuil,Les Eyzies-de-Tayac-Sireuil,,les eyzies de tayac sireuil,CITY_MISSING,,,
fr_0360,FR,Malataverne,Malataverne,,malataverne,CITY_MISSING,,,
fr_0361,FR,Grignan,Grignan,,grignan,CITY_MISSING,,,
fr_0362,FR,Conques-en-Rouergue,Conques-en-Rouergue,,conques en rouergue,CITY_MISSING,,,
fr_0363,FR,Trémolat,Trémolat,,tremolat,CITY_MISSING,,,
fr_0364,FR,Les Vans,Les Vans,,les vans,CITY_MISSING,,,
fr_0365,FR,Monbazillac,Monbazillac,,monbazillac,CITY_MISSING,,,
fr_0366,FR,Monestier,Monestier,,monestier,CITY_MISSING,,,
fr_0367,FR,Rodez,Rodez,,rodez,CITY_MISSING,,,
fr_0368,FR,Belcastel,Belcastel,,belcastel,CITY_MISSING,,,
fr_0369,FR,Saint-Émilion,Saint-Émilion,,saint emilion,CITY_MISSING,,,
fr_0370,FR,Saint-Médard,Saint-Médard,,saint medard,CITY_MISSING,,,
fr_0371,FR,Saint-Émilion,Saint-Émilion,,saint emilion,CITY_MISSING,,,
fr_0372,FR,Saint-Émilion,Saint-Émilion,,saint emilion,CITY_MISSING,,,
fr_0373,FR,Sabran,Sabran,,sabran,CITY_MISSING,,,
fr_0374,FR,Parnac,Parnac,,parnac,CITY_MISSING,,,
fr_0375,FR,Gigondas,Gigondas,,gigondas,CITY_MISSING,,,
fr_0376,FR,Saint-Jean-de-Blaignac,Saint-Jean-de-Blaignac,,saint jean de blaignac,CITY_MISSING,,,
fr_0377,FR,Lormont,Lormont,,lormont,CITY_MISSING,,,
fr_0378,FR,Saint-Hilaire-de-Brethmas,Saint-Hilaire-de-Brethmas,,saint hilaire de brethmas,CITY_MISSING,,,
